description,rating,format,genre
년 동안 지속된 평화로 인류는 투지라는 감정을 잊어버린다유일하게 강한 투지를 갖고 있는 인간인 강민혁은 외계로봇의 침략에 대항하기 위한 인류의 유일한 전투로봇 슈트라이텐에 타고 적과 사투를 벌인다,8.99,story,fantasy
근미래 범죄예측시스템이 도입되면서 관리 감독이 필요한 학생들은 범죄예방고등학교에 입학하게 된다 이러한 상황 속에서 경찰이 되고 싶은 한 소년은 자신의 꿈을 이루고자 발버둥친다,9.77,story,fantasy
사람의 감정이 눈에 보이는 능력을 가진 주인공 그 주변에서 펼쳐지는 유쾌하고 가슴 따뜻한 이야기들 일 연재,9.84,omnibus,fantasy
광활하고 경이로운 우주에서 펼쳐지는  대모험 활극,9.28,story,fantasy
사막에서 살아가는 무사 그에게 닥쳐오는 시련 그리고 나무인간 말리들의 이야기,9.68,story,fantasy
어느날 지구를 찾아온 거대한 외계함대 그들은 인류와 친구가 되기 위해 손을 내밀고 지구는 하루아침에 외계사회로 돌입한다 평범하게 살아왔던 지구인 소녀 소리의 삶도 그들 탓에 갑자기 변하게 되는데,9.54,story,fantasy
망해가는 카페를 부활시켜라 엄마의 가게를 물려받은 신입 파티시에의 고군분투기,9.76,story,fantasy
주인공의 고양이세계 탈출기를 그린 스릴러 만화이다 자유 연재,9.82,story,fantasy
한 달동안 할머니의 시골 집에서 살게 된 고양이 버니와 똥개 민구 이야기,9.88,story,fantasy
연재 중단중,9.88,story,fantasy
완결,9.82,story,fantasy
사소한 일을 천사와 악마의 힘을 이용해 사소한 대가로 해결한다,9.55,story,fantasy
매달 일 에 업로드 됩니다 ,9.75,story,fantasy
하나와 그 친구들은 행방불명된 아빠를 찾아서 히말라야에 갔다가 신의 세계에 있는 악의 공간을 접하게 된다 그 안에 갇힌 아빠를 구출해 오는 모험의 이야기,9.23,story,fantasy
자신의 특별함을 믿는 코아가 새로운 곳에서 새로운 동료와 같이 몬스터와 싸워 마나를 찾는다,9.47,story,fantasy
찰칵 위로가 필요한 당신에게 일 연재,9.76,omnibus,fantasy
세상의 균형을 맞추는 신주들 중 악령을 잡아들이던 봉인의 신주가 사라지자 월야수인들이 그 일을 대신하게 된다 하지만 몇 년 후 그의 봉인이 깨지면서 일은 복잡해지는데,9.38,story,fantasy
신입사원 소심은 어렸을 때부터 자신의 소심한 마음을 드러내지 않고 소금물 방 이라는 공간을 만들어 그곳에서 진심을 방출한다 하지만 시간이 지날수록 소금물 방에는 점점 균열이 생기는데,9.86,story,fantasy
우리의 초딩 시절 년대 그 시절의 향수 평화롭던 일상에 정체불명의 이상한 선생님이 왔다매월 일 연재,9.9,story,fantasy
사라진 문지기를 찾아야한다 인간세상으로 내려 온 도깨비들과 그의 이야기,9.89,story,fantasy
라헤스톤 전쟁을 끝으로 현자의 돌이 사라진지 년 살아남은 사람들은 기적의 힘을 재현하기 위해 연금술에 몰두하게 되는데,9.9,story,fantasy
너에게로 가는 나의 간절한 꿈에 관한 이야기자유연재중입니다  ,9.83,story,fantasy
인간과 요괴가 함께 사는 세상 퇴마사가 최고인기직업인 현대 퇴마사를 꿈꾸는 한 소년의 퇴마사 도전기,9.67,story,fantasy
,9.88,story,fantasy
소원의 여우별,9.9,story,fantasy
비밀을 간직하고 있는 독신남 켄에게 어느날 찾아온 수상한  두 아이아이들이 찾아온 것은 우연이 아니였을까 작은 마을을 둘러싸고 벌어지는 수상한 비밀 이야기,9.89,story,fantasy
자신의 세계가 파괴되어버린 소년그는 차원의 연결로인 비트윈으로 오게 되는데,9.5,story,fantasy
미스터리  단편,9.82,omnibus,fantasy
어느 날 우연히 신비한 세계 워레버가든을 발견하게 된 시나 지긋지긋한 현실에서 벗어나 원하는 모든 것을 누리게 해준다는 무릉도원하지만 그 이면에는 숨겨진 비밀들이 있었으니,9.56,story,fantasy
식물을 빨리 성장시킬 수 있는 능력을 가진 소년이 갑자기 끌려가 재판을 받게 된다,9.9,story,fantasy
마법약 이야기월 회연재 매월 일일일,9.86,story,fantasy
바닷가에서 작은 거북이 한마리를 줍게된 횟집사장 이철하그런데 그 거북이는 사실,9.88,story,fantasy
고등학교에 입학한 어느 여학생이 결혼 교과 과목을 배우면서 일어나는 신기한 이야기,9.8,story,fantasy
못생긴 어떤 남자로부터 시작되는 이야기,8.7,story,fantasy
고래를 무서워하는 용의 셋째아들 포뢰와 고래를 잡는게 꿈인 어부 채월이의 이야기,9.9,story,fantasy
갓을 쓴 네 명의 꽃도령들 갓도령스 미모로는 전국 팔도 으뜸이요 흥과 끼를 장착한 칼군무와 화음까지 일품이라 여인네들의 영혼을 훔칠 청춘아이돌 납시오,9.88,story,fantasy
소녀 가쵸의 의도치 않은 모험,9.66,story,fantasy
서비스 종료한지 년이 지난 게임을 덕질하는 지호와 민아그들 앞으로 갑자기 다가온 최애캐 와일드와 리나리나그들의 풋풋한 동거가 시작됩니다 ,9.78,episode,fantasy
때는 차 세계대전 독일 나치는 약물 라스를 개발해 전쟁에 쓰일 초능력 인체실험체들을 탄생시킨다 그 존재들을 미리 알아차린 미국은 로봇 스팀보이를 출동시켜 인체실험체들을 탈출시키고 히틀러의 야망을 저지하기 위해 레지스탕스와 협력하여 작전을 수행한다,9.6,story,fantasy
신이라 불리는 코른이라는 존재가 있었다어느 날 그는 모든 생명체가 특별한 능력을 가질 수 있게 하는 코른석을 만들어낸다그리고 자신의 힘을 모두에게 공평하게 나눠준다며 빛비를 내린다그리고 시간은 흘러 세상은 코른석을 둘러싼 전쟁이 시작되고 있었다그 중심에 바로 주인공 도도가 있다,9.8,story,fantasy
핵으로 인류문명 대부분이 무너지고 많은 시간이 흐른 혼돈의 세계 이 세계를 해쳐나가며 성장해가는 주인공들의 서사극,9.53,story,fantasy
숲에서 우연히 만났던 여자아이 그 애와의 만남은  나의 세계를 바꾸어 놓았다,9.86,story,fantasy
아더왕가의 왕자로서 아무생각 없이 평화롭게 살았지만 주변인들에 의해 왕국을 되찾기 위한 여정을 떠난다,9.88,story,fantasy
년 전 인류앞에 등장한 거대고양이거대고양이를 길들이기 위한 테이밍이 시작된다    매주 목요일 업로드,9.59,story,fantasy
과거에서 걸려온 전화로 년 전 납치된 동생을 구한다,9.83,story,fantasy
정체불명의 괴물그들을 제압하는 정체불명의 초인들바야흐로 초인의 시대가 도래한다,9.52,story,fantasy
오래된 한옥 시간을 거스른 네 남녀가 만났다 각기 다른 꿈을 찾는 그들은 이 곳에서 원하는 바를 찾을 수 있을까,9.89,story,fantasy
,9.46,story,fantasy
관심 받고 싶지만 관심 받지 못하는 주목대학교 신입생 김조연어느 날 가만히 있어도 사람들에게 주목을 받는 시선집중의 초능력을 가지게 된다김조연은 능력으로 자신을 기억하지 못하는 주시혜에게 대쉬 하려고 하는데과연,9.63,story,fantasy
파멸에 임박한 지구를 구원할  세명의 영웅인류의 메시아가 될 그들의 고군분투 스펙타클 판타지,9.86,story,fantasy
그 세계 속에 살고있는 공주님들의 모험과 성장 이야기,9.87,story,fantasy
며칠 전부터 아랫집에서 썩은 내가 올라온다,9.76,story,fantasy
유치원생이 된 마왕,9.58,story,fantasy
어떤 미치광이에 의해 개발된 옐로존 노랑색을 미치도록 좋아했던 이가 정말로 미치면 세상을 이렇게 엿바꿔 먹을수도 있다는 것을 보여줍니다,8.85,episode,fantasy
이사 간 아파트에서 이상한 애들이 꼬이기 시작하는 호러일상물,9.76,omnibus,fantasy
머리카락이 빠지면 기억을 잃어버리는 여중생 이지은은 학년 학기 개학일에 방학 동안의 기억이 없어졌다는 사실을 알게 된다 그리고 학교에 가보니 모든 것이 엉망이 되어 있는데 과연 그녀에게는 그동안 무슨 일이 일어났던 것일까,9.81,story,fantasy
전국 금수들이 모인 금수고등학교 그 학교에 나타난 여의주 그녀는 호랑이보다도 곰보다도 사자보다도 강하고 영리하다 그녀는 대체 누구 그녀와함께 나타난 도깨비의 정체는가슴떨리고 심쿵하고 웃기지만 정의로운 이야기 지금 시작합니다,9.71,story,fantasy
해적이 된 공주님의 모험 격주 목요일 시 연재 ,9.9,story,fantasy
헤엄을 치지 못하는 인어 초아와 수영부  학생 수영이의 성장 로맨스,9.9,story,fantasy
대학생이던 세이가 판타지 게임 속으로 들어가게 된 이야기,9.69,story,fantasy
천년의 잠에서 깨어난 공주님과 인기없는 박물관장의 고고학 로맨스,9.89,story,fantasy
용사를 물리쳐라,9.9,story,fantasy
동양의 여러 신화를 바탕으로 전개되는 이야기주로 단군신화를 모티브로 잡았지만 각색되는 이야기는 많습니다,9.88,story,fantasy
도깨비의 팔을 달고 요괴를 사냥하는 이야기매주 월요일 연재,9.87,story,fantasy
잠시중단,9.83,story,fantasy
왕자님을 찾기위해 지구로 떠난 마왕과 용사의 이야기,9.88,episode,fantasy
용사가 마왕을 무찌르고 세상은 빠르게 회복하고 발전한다 그러나 평화만이 가득할 것 같은 세상에서 새로운 역경과 난관에 부딪히게 되는데끝나지 않은 용사와 동료들의 이야기,9.79,story,fantasy
하나부터 열까지 이상한 정체불명의 고등학교 그 진실을 파헤치기 위한 일상판타지,9.43,story,fantasy
어느 겨울 한 소년이 죽었다 그 소년이 가게 된 곳은 다름 아닌 우주  소년에겐 어떤 사연이 있을까자유연재,9.7,story,fantasy
성불시켜야 사는 악마 지옥으로 가고 싶은 소년의 미스터리 활극,9.89,story,fantasy
대한민국 대표 흙수저 강성재군 입대 전 배관공으로 일하며 실질적 가장으로 삶을 마주했다 고질병인 허리디스크를 앓고 있는 아버지와 어린 여동생 민지를 책임져야 하는 그에게 군 입대는 너무나 가혹했다하지만 그에게도 희망이 펼쳐지는데요리사의 길 튜토리얼의 사용자로 발탁된 주인공이 자신의 운명을 극복하는 인생성공기가 지금 시작된다제이로빈 소설원작의 군대 요리 판타지 만화 본 만화는 원작 작가님과 협업하여 개인적으로 계약하여 제작중인 만화입니다  본 만화의 판권 및 저작권은 어떤 회사와도 연관이 없습니다,9.89,story,fantasy
그리스 신화 현대 판타지,9.86,story,fantasy
끝없는 저주의 굴레에 갇힌 여인과 그녀를 구할 영웅의 일상 로맨스 판타지,9.78,story,fantasy
자유연재어느날 조카 린델의 부탁으로 대신 맞선을 보게된 셀리아,9.84,story,fantasy
삼신할미의 저주를 풀기 위해 고군분투하는 주인공의 이야기,9.89,episode,fantasy
산것을 잡아먹고 닮아가는 괴물 워커가 만연하는 세계마녀가 지배하던 시대가 저물고 건설된 이성의 국가 펠던에서탄압과 차별에 저항하는 마녀들의 이야기,9.86,story,fantasy
상처 입은 못된 영혼 크리스티조금은 무섭지만 너무나도 달콤한 세계에 점점 녹아든다,9.88,story,fantasy
창조의 피를 찾는 자 원하는 건 무엇이든 창조할 수 있게 될 것이다 인간이 멸종되어 가는 세상을 살아가는 존재들 자신의 이상을 위해 창조의 피를 찾아 나선다,9.55,episode,fantasy
,9.89,story,fantasy
드래곤과 공존하는 세계에서의 드래곤라이더와 드래곤의 이야기  자유연재,9.8,story,fantasy
보름달이 뜨면 도시에 마녀가 나타난다는 소문이 돌고 있다 사람들은 그녀를 꿈의 왕이라고 부른다,9.84,story,fantasy
홍차와 함께하는 일상 메르헨,9.9,episode,fantasy
어느 날 주인공 진주의 앞에 나타난 도깨비 진주의 숨어있는 기억을 되짚어가는 도깨비 판타지,9.86,story,fantasy
원시인이 아이돌이 된다매달 일 일 일에 연재,9.58,story,fantasy
지구에서 환생한 이연과 외계인의 이야기,9.86,story,fantasy
그들이 놀랍도록 신비로운 존재들과 함께 세상을  지키기 위해  굉장한 싸움을 시작한다,9.6,story,fantasy
가상의 것을 현실로 전송하는 싱크로 인간들의 판타지,9.57,story,fantasy
아포칼립스 세상에서 벌어지는 이능력 판타지,9.78,story,fantasy
한국형 히어로 전우치 수요격주업뎃,9.62,story,fantasy
엑소시스트가 되고자 하는 소녀의 이야기매주 월요일 업데이트 됩니다,9.54,story,fantasy
만약 인생을 바꿀수 있다면 이름을 빌리시겠습니까,9.76,story,fantasy
얼떨결에 이세계 존재들로 가득한 식당 레퀴에스에서 개고생하는 어느 소녀의 이야기  일요일 격주 연재 ,9.25,episode,fantasy
리베르,9.32,story,fantasy
한 어린 아이가 정체모를 세계로 조난 당했다고려 세상의 하나뿐인 인간의 험난한 모험,9.86,story,fantasy
잘못된 실험으로 인해 색이 사라진 세상 색과 그림만이 가장 가치있는 각박한 세상속에서 색을 되찾기 위한 주인공 반고훈과 친구들의 컬러풀한 성장 이야기 담백한 판타지 자유연재,9.79,story,fantasy
